rowid,text,party,user,url
86999,An investment in #healthcare #innovation has already paid off for WA state &amp; shows #ACA is working #ProtectOurCare https://t.co/lPU89dcROw,D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/845334129893949440
71597,Good recap in @WVMetroNews abt my visit to @alphanr &amp; discussion abt impact of @EPA regs on #WV coal mining industry: http://t.co/Nd1hInesbA,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/615950492858880000
39436,Today Va. &amp; Md. Sens. called on @USOPM to do more to protect federal employees whose personal info was compromised http://t.co/2R9zsNmBiq,D,MarkWarner,https://twitter.com/MarkWarner/status/609453845773742081
279635,"RT @SenBookerOffice: If you don't like the #SkinnyRepeal bill, don't vote for it. Plain and simple. #ResistRepeal",D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/890715142668902401
46188,RT @HINationalGuard: Happy Veterans Day! Thank you to all who have served and/or currently serving in any branch. We want to honor our.. ...,D,maziehirono,https://twitter.com/maziehirono/status/268054390441664512
59063,"Murray, Dems called for better birth control access &amp; family planning services for female servicemembers äÊÍäó https://t.co/LD2uCknFGp #WCD2016",D,PattyMurray,https://twitter.com/PattyMurray/status/780560081876164609
71144,Visit my website 4 a recap of what Iäó»ve been working on this week in DC: https://t.co/eeYGAqGjMH #CatchingUpWithJoe https://t.co/GWj2XPbZzv,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/672909540438904832
280109,"Honor flight veterans off to Washington DC to the sound of pipes and drums, and with service dogs for company. https://t.co/layeizKKtE",D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/871082012081303557
258260,RT @workinmama: @whitehouse #40dollars is gas to get to my job for a week.,D,SenStabenow,https://twitter.com/SenStabenow/status/149595931455651840
279191,@ChuckGrassley @SenJoniErnst We should listen to hospital assocs &amp; health clinics warning about TrumpCare. cc:äó_ https://t.co/Ttt6ArXi9J,D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/911336186387615744
72139,ICYMI: My remarks on the Senate floor explaining my opposition to the $1.1 trillion government spending bill: http://t.co/f15UW0QHT9,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/544520106874011648
281828,RT @OceanLeadership: Thank you @SenWhitehouse &amp; others for taking a stand for accurate representation of #science,D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/753024767096188928
185324,"Yesterday, I stood up for our Veterans and taxpayers in a hearing on abuse of small business programs. http://t.co/YOTn3OHy8R",D,SenDuckworth,https://twitter.com/SenDuckworth/status/350273377115709440
152400,"Nearly 90% of lower tax rate cut would go to the top 1%, this is because most small businesses donäó»t pay anything cäó_ https://t.co/QjMhiVrb7S",D,SenBobCasey,https://twitter.com/SenBobCasey/status/918240121501224962
113395,Bill strikes important balance btwn giving farmers and food industry certainty &amp; providing consumers info they want abt food they eat (2/2),D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/751252230653743104
186420,Draconian Medicaid cuts mean California would be on the hook for billions more in health care costs. #HealthcareBill,D,SenFeinstein,https://twitter.com/SenFeinstein/status/877954829242388481
71335,"Congrats to @RollingStone ""Best Newcomer"" musical artist, Christian Lopez from Martinsburg #WV. Read More: http://t.co/1tcLFufhT9",D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/648897591778787329
252844,Washington's best ideas to pay for huge tax cuts for Wall St are to slash SS &amp; then steal from workers' retirement.äó_ https://t.co/EPIeeDhheT,D,SenSherrodBrown,https://twitter.com/SenSherrodBrown/status/908364733178421248
288026,Joining @MarkWarner and others pressing the Administration to increase efforts to lower prescription drug costs https://t.co/Fsg4xOkB4S,D,timkaine,https://twitter.com/timkaine/status/677562695076470786
109846,Gov. Hassan meeting w/ students &amp; learning about their projects at the NH Science &amp; Engineering Expo in Concord https://t.co/arwrqGk6RF,D,SenatorHassan,https://twitter.com/SenatorHassan/status/710539091998347264
196515,"Thank you, Jon Stewart, for your unwavering commitment to our 9/11 first responders, it's made such a difference.",D,SenGillibrand,https://twitter.com/SenGillibrand/status/810198931753803776
130188,Celdara Medical scientists are working on therapies for some of the world's deadliest diseases with the assistanceäó_ https://t.co/V1y5mXmJ0W,D,SenatorShaheen,https://twitter.com/SenatorShaheen/status/859426028632109056
49651,"Claire: Iäó»ve been tough on phone companies not b/c they cause the problem, but b/c they are perhaps in best position to do something.",D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/608705941740105728
181141,"Roads in many parts of Indiana are snowy, icy, &amp; dangerous. Take your time and be careful. -Joe",D,SenDonnelly,https://twitter.com/SenDonnelly/status/687057025671499777
60189,"Today, so many students are doing everything right, but the high cost of college creates insurmountable roadblocks. #HigherEd",D,PattyMurray,https://twitter.com/PattyMurray/status/687731965999579140
89208,".@POTUS hasn't released details yet. But bottom line: I won't support #TaxReform that burdens middle class familieshttps://t.co/2VhNSaLAxR",D,SenatorCardin,https://twitter.com/SenatorCardin/status/904388521267347456
203026,#TodaysClimateFact: #Climatechange is damaging our fishing economy. Just ask @Discovery's @DeadliestCatch. https://t.co/8lMXqeJa94,D,SenJeffMerkley,https://twitter.com/SenJeffMerkley/status/870686463389818880
82511,"Excited that @LULAC will #SayYesToMilwaukee and host the 2019 National LULAC Convention in #MKE!https://t.co/7Dtd7iEU1C",D,SenatorBaldwin,https://twitter.com/SenatorBaldwin/status/755175401417093120
199443,Thx to all who came to todayäó»s #Icorps workshop. Iäó»m confident RI can successfully compete for @NSFSBIR funding. #startup #seedthefuture,D,SenJackReed,https://twitter.com/SenJackReed/status/769232620664328193
71311,Announced impt funding for @CoalfieldTweets to enhance job creation and business development in southern #WV. More: http://t.co/zMpdUA8Eix,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/651469675948208129
79472,"RT @GrowthEnergy: Thank you for standing with our industry and championing American #biofuels, @tammybaldwin. We appreciate your support. #äó_",D,SenatorBaldwin,https://twitter.com/SenatorBaldwin/status/908789493699923969
192432,Great speaking w energized crowd at #IndivisibleFair &amp; encouraging them to continue to fight to make their voices häó_ https://t.co/rxGA2tMwX5,D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/866054165054861316
46954,"RT @HawaiiBigIsland: Celebrating Independence Day on Hawaii Island? Here's a handy list of July 4th festivities, thanks to @sheilabeal!  ...",D,maziehirono,https://twitter.com/maziehirono/status/220253649748758530
125638,"äóìThe future aint what it used to beäó-#Yogism. Yogi was a baseball legend, philanthropist &amp;longtime #NJ resident; will be missed",D,SenatorMenendez,https://twitter.com/SenatorMenendez/status/646778977399341056
111665,"No agreement is perfect, and adjusting our commitments or timetable would have been viable avenues to pursue.",D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/870369101813878788
160065,"In the interest of national security, it's time for public hearings on Russian ties to Trump admin. as well as its attack on our election.",D,SenBooker,https://twitter.com/SenBooker/status/831590108923064320
192939,"Estimated 22 vets commit suicide every day. Veterans Crisis Line is a critical, lifesaving tool for those in crisis. https://t.co/KhGF4wWGoY",D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/786942368264093696
160262,Sen. @CoryBooker will be testifying in the Jeff Sessions' hearing shortly. Watch live here: https://t.co/JWc6wd2zce https://t.co/k9k5Mlqivg,D,SenBooker,https://twitter.com/SenBooker/status/819245911083778051
63953,"Senate GOP is trying to vote on this terrible bill THIS WEEK, gambling with Americansäó» health for political gain. #trumpcare",D,RonWyden,https://twitter.com/RonWyden/status/879460037655187457
70138,Happy first birthday to my grandsons Beaux and Knox! https://t.co/6RKdLcwajz,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/853677614573244421
57375,I know many of my Republican colleagues prefer a bipartisan routeäóîthey've said it in their comments over just the past few hours. -PM,D,PattyMurray,https://twitter.com/PattyMurray/status/890767082924716033
80672,.@POTUS Iäó»ve long called for @POTUS to make good on his #BuyAmerica pledge &amp; support my bill to rebuild our infrastäó_ https://t.co/EN80gxdSsp,D,SenatorBaldwin,https://twitter.com/SenatorBaldwin/status/854345893365125120
252,Thanks @timkaine for your leadership and work on prescription drugs! https://t.co/KN0i3JUg1o,D,amyklobuchar,https://twitter.com/amyklobuchar/status/892540183157112834
180821,Joe met with Craig &amp; Ann Carson of @JecoPlastics to congratulate them on receiving the äóìEäó Award from @CommerceGov. https://t.co/IfUwdrsj0d,D,SenDonnelly,https://twitter.com/SenDonnelly/status/732645462885437440
12689,Today @RepHuizenga & I welcomed Dutch P.M. Rutte to celebrate the lasting & productive Dutch-American partnership. http://t.co/VeMapKcG,D,ChrisVanHollen,https://twitter.com/ChrisVanHollen/status/141644690964488192
196987,"Support #MadeInAmerica manufacturing, find a #MfgDay2016 event near you!https://t.co/YrNEjeIAZZ",D,SenGillibrand,https://twitter.com/SenGillibrand/status/784439966818529281
219136,RT @SenCortezMasto: HAPPENING SOON: I will be delivering my maiden speech on the #Senate floor. Watch LIVE at 5:30pm ET/2:30pm PT --&gt;https:äó_,D,SenKamalaHarris,https://twitter.com/SenKamalaHarris/status/920766717609037824
197877,Military Justice Improvement Act would transfer sexual assaults from chain of command to independent trained military prosecutors. #passMJIA,D,SenGillibrand,https://twitter.com/SenGillibrand/status/735150634362511360
190056,"Yes. @housegop, @senategop, @POTUSäóîAmericans deserve better than your disastrous health care bill. https://t.co/juvEY8OuiL",D,SenFranken,https://twitter.com/SenFranken/status/860196020734631938
278955,"""It is an honor to be here with Sec Clinton &amp; Sen McCain, to introduce my senior senator &amp; my friend, @JohnKerry.""",D,SenWarren,https://twitter.com/SenWarren/status/294463913322496001
109552,äóìWe must protect Social Security to ensure that our people &amp; especially women have access to the full benefits they deserve.äó äóñGov. Hassan,D,SenatorHassan,https://twitter.com/SenatorHassan/status/738765197804998656
133345,One of the best parts of my job is giving Montana #veterans the long overdue recognition they deserve. https://t.co/CrPXXHwUeV,D,SenatorTester,https://twitter.com/SenatorTester/status/918153438671917056
278002,RT @CityOfBoston: Looking for a way to contribute on #OneBostonDay? We're collecting donations to aid residents of #Flint. https://t.co/Es6äó_,D,SenWarren,https://twitter.com/SenWarren/status/721053631492026368
223335,"RT @BostonGlobe: A flood of synthetic opioids is getting into US by mail, experts say https://t.co/H1KNbsd7Jj https://t.co/UZHzDVZHxN",D,SenMarkey,https://twitter.com/SenMarkey/status/813766779973541888
41046,Don't forget to comment on these proposed changes to NM's science curriculum. Deadline is October 16th: https://t.co/2GYGZxnwkF,D,MartinHeinrich,https://twitter.com/MartinHeinrich/status/911349397773983744
185257,Are you a #smallbiz owner looking to grow your business? I am hosting an Exporter Forum with @ExImBankUS August 5th!,D,SenDuckworth,https://twitter.com/SenDuckworth/status/360486387998396416
204271,If you're up already... start your morning off with a side of news - Iäó»ll be on @Morning_Joe @MSNBC at 4:30am PT/7:30am ET,D,SenJeffMerkley,https://twitter.com/SenJeffMerkley/status/819861556817072129
107737,2) It caps and cuts Medicaid for seniors and people who experience disabilities äóñ putting community-based care programs at risk,D,SenatorHassan,https://twitter.com/SenatorHassan/status/909876780747694080
49117,A win for #Missouri #jobs --&gt; McCaskill provisions included in highway funding bill https://t.co/ApVA2fwYIm via @STLPublicRadio,D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/672085044299751424
95419,Take a look at some of the others calling for a #LongTermFix to #fixthetrustfund in THIS Congress at at http://t.co/3BYMoroHgL,D,SenatorCarper,https://twitter.com/SenatorCarper/status/494195171916263424
41102,This is not a drill. #TrumpCare is back and itäó»s worse than ever. Keep making your voice heard.,D,MartinHeinrich,https://twitter.com/MartinHeinrich/status/909875912816173056
40181,photo https://t.co/MPj3vvLWYe,D,MarkWarner,https://twitter.com/MarkWarner/status/459744212226179072
71265,Pleased the Senate confirmed #WV native @FeinbergSarah today. Sheäó»ll be an asset to the @USDOTFRA &amp; entire @USDOT. https://t.co/2teZsxVmZ6,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/659472227058892800
161334,5 real-life tips from women working in tech: https://t.co/hqojUpvzCy via @AsburyParkPress,D,SenBooker,https://twitter.com/SenBooker/status/714122383335014401
11780,"Problem w/ @RepPaulRyan's plan is that he wants to ""reform"" the very programs his budget guts. Can't have it both ways. #TalkPoverty",D,ChrisVanHollen,https://twitter.com/ChrisVanHollen/status/492315589025996801
126672,"Very disappointed @SenateGOP again voted against the 1.7mil job seekers, including 100k in #NJ, by refusing to #RenewUI.",D,SenatorMenendez,https://twitter.com/SenatorMenendez/status/431510774561779712
276844,This is a tax cut bill paid for by stealing billions from working people &amp; destroying health care for millions. Time to start over.,D,SenWarren,https://twitter.com/SenWarren/status/879452259050033155
184859,@elsiemeddy Thank you! I love hearing from constituents and being able to answer their questions.,D,SenDuckworth,https://twitter.com/SenDuckworth/status/492394437176459264
191748,"Congratulations to @SmithsMedical on the new global HQ in Plymouth, Minnesota! https://t.co/Yv5BUqwygy",D,SenFranken,https://twitter.com/SenFranken/status/734872191360061440
73080,Wishing @USNavy a happy 238th birthday. Thank you for keeping our great country strong.,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/389386164186005505
146342,#NDAA amendment we secured this wk will officially recognize museum in Colorado Springs as America's National Worldäó_ https://t.co/3TW3AeM7ZJ,D,SenBennetCO,https://twitter.com/SenBennetCO/status/910601939863392256
93307,"RT @Delaware_DHSS: For in-person help in Del: https://t.co/oR0nSxK9x8 To enroll in Delaware by midnight tonight:https://t.co/4WneiD0kpo @äó_",D,SenatorCarper,https://twitter.com/SenatorCarper/status/826520510867582978
38321,"RT @FaceTheNation: SUNDAY: @MarkWarner, @SenatorCollins and Former Defense Secretary and CIA Director Leon Panetta https://t.co/7WGWqeVkO3",D,MarkWarner,https://twitter.com/MarkWarner/status/837785986700619776
221859,US must lead the world on #ClimateAction &amp; #cleanenergy jobs. I urge @realDonaldTrump to honor the #ParisAgreement https://t.co/e7Irfwy4ZB,D,SenMarkey,https://twitter.com/SenMarkey/status/861705635095867392
220080,Tomorrow is the #ClimateMarch. Find a march near you: https://peoplesclimate.,D,SenKamalaHarris,https://twitter.com/SenKamalaHarris/status/858091456006946817
189519,"Wishing you a quick recovery, and happy to hear you were in good hands at Mayo. https://t.co/PLiDyVttFt",D,SenFranken,https://twitter.com/SenFranken/status/886625254696771586
140850,"The #1stAmendment is the foundation of our democracy. Keep up the work @nytimes, @NBCNews, @ABC, @CBS, @CNN &amp; others https://t.co/pMvoL8k4Vf",D,SenatorTomUdall,https://twitter.com/SenatorTomUdall/status/832716979320426497
134781,"Tim Duncan: no nonsense, getting things done, team player.  The Senate could learn a thing or two from The Big Fundamental. - @ESPN",D,SenatorTester,https://twitter.com/SenatorTester/status/752641531111206912
87478,The sustainable management of Dungeness crab fisheries is critical to #fishermen &amp; coastal #economies in WA &amp; #WestCoast states,D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/818627671290585088
167369,Fraud shouldn't be kept secret like in the @WellsFargo scandal - American people deserve to know when companies take advantage of consumers.,D,SenCortezMasto,https://twitter.com/SenCortezMasto/status/889575289453510662
124284,En Vivo @ 2pm: La propuesta Republicana DOBLARIA el ní_mero de Latinos sin seguro mí©dico CC @timkaine @SenCortezMasto https://t.co/Xa5cXC0NcY,D,SenatorMenendez,https://twitter.com/SenatorMenendez/status/880097401146662912
180978,Joe is live in-studio w/ @CodynDeb at the b100 morning show. Listen here: https://t.co/12hjOxRKMP https://t.co/lJOI3ffSyt,D,SenDonnelly,https://twitter.com/SenDonnelly/status/708276147121860608
253233,W/o #NetNeutrality the internet would fall under control of a few Big Broadband Cos to tell you what you can or canäó_ https://t.co/s6AscLJYzY,D,SenSherrodBrown,https://twitter.com/SenSherrodBrown/status/885229581657149440
256292,My prayers &amp; condolences go out to the loved ones of Julian Kevianne from Detroit &amp; the 15 other @USMC heroes who däó_ https://t.co/H80oo93BQt,D,SenStabenow,https://twitter.com/SenStabenow/status/885189853239025664
220770,@SenCoryGardner We must also impose sanctions on all entities implicated in #NorthKorea labor trafficking. North Koäó_ https://t.co/4NgHVVk422,D,SenMarkey,https://twitter.com/SenMarkey/status/908727297959776256
254899,.@SenatorDurbin @SenJackReed @SenMarkey We should encourage companies to invest in American jobs. We must pass #PatriotEmployer. #VoteARama,D,SenSherrodBrown,https://twitter.com/SenSherrodBrown/status/581178101591326721
179889,"Joe spoke about important work @NAVSEACrane is doing, including advanced technology &amp; ensuring our nuclear deterrenäó_ https://t.co/U0rNrFXm3o",D,SenDonnelly,https://twitter.com/SenDonnelly/status/851912243633631232
278870,Great to talk about the importance of #immigrationreform w/ local business leaders at @iiicenteräó»s breakfast today,D,SenWarren,https://twitter.com/SenWarren/status/333995728437383169
222739,"All students deserve to feel safe and valued for who they are. Shame on you, @realDonaldTrump. #protecttranskids",D,SenMarkey,https://twitter.com/SenMarkey/status/834577019065204738
89149,Let us also remember the victims of the recent earthquake in southern Mexico. I stand in solidarity with them as thäó_ https://t.co/IDFUndYUty,D,SenatorCardin,https://twitter.com/SenatorCardin/status/909071367785582593
286403,RT @UFCW400: True fact: you can meet with your senators and they will listen to you. #400lobbyday https://t.co/8XBy4qRa11,D,timkaine,https://twitter.com/timkaine/status/845029529794068480
193743,Proud to join @sendavidperdue on bill to promote better coordination of cybersecurity efforts between @DHSgov &amp; state and local governments.,D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/708054849385066496
200435,Great to be at @segreenhouseäó»s #SEEED15 summit. #ActLocally http://t.co/gKKxmU9KtM,D,SenJackReed,https://twitter.com/SenJackReed/status/591607714851254273
198855,President Trump should keep his commitment to testify under oath about Russia and Comey. Full statement: https://t.co/Nf4yrBe1zY,D,SenJackReed,https://twitter.com/SenJackReed/status/873291113414766593
180885,Joe hosted another constituent coffee this morning for Hoosiers visiting Washington D.C. https://t.co/ZpHGexdQ8y https://t.co/UGUXZ5mRgf,D,SenDonnelly,https://twitter.com/SenDonnelly/status/720380543754326016
147935,.@MarkWarner Great. I'll have them give you a call to thank you at 1am.,D,SenBennetCO,https://twitter.com/SenBennetCO/status/222812761799921665
186451,A Senate historian says that you have to go back to World War I to find an example of such a secret process for major bill. #ShowUsTheBill,D,SenFeinstein,https://twitter.com/SenFeinstein/status/876942988051709953
39022,Awesome turnout at @UVaBatten today! Took great questions on student debt and the #gigeconomy https://t.co/T5zyVUaYnF,D,MarkWarner,https://twitter.com/MarkWarner/status/700066560837361664
66580,"After months of pushing, glad Senate passed my 2-yr SRS renewal, extending needed lifeline to rural Ore. for roads, schools &amp; 1st responders",D,RonWyden,https://twitter.com/RonWyden/status/588175839583408129
126161,I'm hosting a #NJ #HispanicHeritageMonth event w/@JorgeRamosNews. How are you recognizing contributions of Latinos? http://t.co/8A9V5ohXbo,D,SenatorMenendez,https://twitter.com/SenatorMenendez/status/511638322633265152
3140,Here's something all Minnesotans can support: Putting @Twins Hall of Famer Harmon Killebrew on U.S. postage stamp: http://t.co/CEX31xA9X4,D,amyklobuchar,https://twitter.com/amyklobuchar/status/621421202595270656
40824,"Mark Warner's Epic Rant Against Congress' Absurd, Divorced-From-Reality Economics (VIDEO) http://t.co/xAwAM7CGmW via @HuffPostPol",D,MarkWarner,https://twitter.com/MarkWarner/status/380858153895616512
135167,Thanks to everyone who is attending my Small Business Opportunity Workshop at @msubillings today. #SBOW,D,SenatorTester,https://twitter.com/SenatorTester/status/699612251741777921
153759,".@TheArcUS: ""...shows callous and dangerous disregard for the wellbeing of people with disabilities and their families...""",D,SenBobCasey,https://twitter.com/SenBobCasey/status/860577871848407042
196082,"""The deepest housing cuts since 'Reagan's cuts...ushered in a new age of homelessness.'"" Awful. https://t.co/mBtr4ZwMCw",D,SenGillibrand,https://twitter.com/SenGillibrand/status/843121161663909888
66618,I voted for disclosure of #DarkMoney in campaigns. Disappointed to see it struck down in #GOPbudget,D,RonWyden,https://twitter.com/RonWyden/status/581226648328093696
2592,"Good news for Moving economy forward!  U.S. Economy Added 211,000 Jobs in November; Unemployment Remains 5% https://t.co/OvhxYCojHz",D,amyklobuchar,https://twitter.com/amyklobuchar/status/672778190457319425
193395,#Enough is enoughäóîwe have an obligation to extend more than thoughts &amp; prayers; must address need for action on guns https://t.co/y92vzmaf2N,D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/743202684396773376
189368,"#ICYMI, @MNagriculture Comm. Dave Frederickson announced MN will double biodiesel standards. Proud our state is nat'l leader on this effort.",D,SenFranken,https://twitter.com/SenFranken/status/893581247565484032
113441,"Check out my new webpage with info &amp; tips on how to keep you, your family, &amp; your community safe from #ZikaVirus https://t.co/9VCCXfksdb",D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/747851826486185985
161466,RT @dcbigjohn: POTUS is meeting with community activists at The Integrity House in Newark. https://t.co/tPISAtmBiQ,D,SenBooker,https://twitter.com/SenBooker/status/661290346568155136
166874,"Cassie in NV relies on @PPFA for affordable care. #GrahamCassidy defunds Planned Parenthood, which would leave heräó_ https://t.co/TKSjDYPf1g",D,SenCortezMasto,https://twitter.com/SenCortezMasto/status/912723049073532929
81835,RELEASE: Senators Announce Legislation to Strengthen Servicemember Employment &amp; Reemployment Protectionsäó_ https://t.co/p1g3e4FYzz,D,SenatorBaldwin,https://twitter.com/SenatorBaldwin/status/794217577488809984
185792,Bump fire stocks allow semi-automatic weapons to reach rates of fire of between 400 and 800 rounds PER MINUTE.,D,SenFeinstein,https://twitter.com/SenFeinstein/status/917117402323619840
248218,#Trumpcare lives again under the name Graham-Cassidy. It's another bill that drastically cuts health funding for Amäó_ https://t.co/0m5ij6Mqob,D,SenSchumer,https://twitter.com/SenSchumer/status/909919981441310720
49589,"Eminence also has a downtown full of quaint shops, locally-owned restaurants &amp; places to stay or camp. #MissouriSpotlight",D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/611954108476559360
180434,"Last year, for the fourth straight year, more U.S. troops were lost to suicide than in combat. - Joe",D,SenDonnelly,https://twitter.com/SenDonnelly/status/778639976074514432
142040,Thanks Col Anderson &amp; @58SpecOpsWing airmen for all you do to train &amp; keep our troops safe worldwide. #KirtlandAFB http://t.co/aQ59tWji7s,D,SenatorTomUdall,https://twitter.com/SenatorTomUdall/status/642023528242499584
249035,".@SenateDems @POTUS We'll keep working to protect #immigrantrights, maintain an inclusive, diverse &amp; strong Americaäó_ https://t.co/z2hdBSdiYO",D,SenSchumer,https://twitter.com/SenSchumer/status/859089349123727361
89488,"Rethink repeal of the #CleanWaterRule, @POTUS. It would help no one but polluters. Protect Americans' right to clean drinking water instead.",D,SenatorCardin,https://twitter.com/SenatorCardin/status/881538204846800897
132500,Honored to present long-overdue service medals to Commander Silva for his fatheräó»s service in WWI http://t.co/fQ38ikBSrf,D,SenatorShaheen,https://twitter.com/SenatorShaheen/status/490239943374303232
190815,"Iäó»m in favor of pushing real solutions for families by building on #ACA, rather than pulling the rug out from millions by repealing ACA.",D,SenFranken,https://twitter.com/SenFranken/status/824345157361352704
288491,"RT @AmbassadorPower: As we approach 20th anniversary of historic #Beijing20 conf on women's rgts we call on govts to empower women, not impäó_",D,timkaine,https://twitter.com/timkaine/status/639170913016090624
87494,"We must ban #offshore #drilling on the #westcoast to protect our coastal communities, #economies, &amp; #ecosystems &amp; invest in #cleanenergy",D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/817142385801097216
113642,My bipar. bill to support mental health resources 4 rural #vets passed in Senate w/larger spending bill-good step forward 4 ND vets,D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/733423273824784387
185733,"It warms my heart to hear Caitlan, Josh and their children are coming home after being held the last five years in captivity by the Taliban.",D,SenFeinstein,https://twitter.com/SenFeinstein/status/918522015883190272
191477,"(1/2) Yesterday, I was impressed and inspired by my visit to Rainy River Community College (@RainyRiverCC) in International Falls.",D,SenFranken,https://twitter.com/SenFranken/status/765959066485157888
95449,Speaking now with @SenatorBoxer &amp; @SenBobCorker on need to #FixtheTrustFund Watch live: http://t.co/fOt5efMHLw,D,SenatorCarper,https://twitter.com/SenatorCarper/status/491347517561643008
134544,"Last week, I helped secure a major investment for Montana #veterans. #mtpolhttps://t.co/js3j4RPtxq https://t.co/vFyFBdmdsb",D,SenatorTester,https://twitter.com/SenatorTester/status/783345021714046977
142013,"Call to action from @Pontifex äóî ""The fight against #poverty &amp; hunger must be fought constantly &amp; on many fronts, especially in its causes.äó",D,SenatorTomUdall,https://twitter.com/SenatorTomUdall/status/647069235231989760
190572,It also explains the work I'm doing to help homeless students access housing and provide broadband to families and veterans.,D,SenFranken,https://twitter.com/SenFranken/status/836663979753648128
287195,RT @HillaryforNC: We loved having @TimKaine in Asheville. ä_ç¥ He's headed to Fayetteville tomorrow. Join him: https://t.co/CazbchmUDw,D,timkaine,https://twitter.com/timkaine/status/765352462773542916
9553,With @SenBobCasey at Independence Hall to speak about the importance of filling #SCOTUS vacancy ASAP. https://t.co/OskHadH7Ls,D,ChrisCoons,https://twitter.com/ChrisCoons/status/715258796415836160
223657,I'm proud to represent #MA in the Senate äóñ a model across the country &amp; the world on #LGBT inclusion &amp; acceptance. #NationalComingOutDay,D,SenMarkey,https://twitter.com/SenMarkey/status/785879247197835266
278087,RT @MassAGO: In Massachusetts equal means equal. TY @SenWarren for your unwavering support of #trans rights. #EveryoneWelcome https://t.co/äó_,D,SenWarren,https://twitter.com/SenWarren/status/710867645122387968
162592,Today my amendment to boost @ARPAE funding passed with a vote of 70-26. You can watch video from the Senate here: https://t.co/DhKV37GnIy,D,SenBrianSchatz,https://twitter.com/SenBrianSchatz/status/722959466317094912
195586,"RT @bustle: Senator Kirsten Gillibrand's Advice For Young Women Is So Simple, But So Powerful cc: @SenGillibrand https://t.co/S02kD6kb8n htäó_",D,SenGillibrand,https://twitter.com/SenGillibrand/status/889972479078400000
59574,Think about what the new #OTRule means for parents who are expected to work overtime w/o getting time-&amp;-a-half pay. https://t.co/he7zwcI7DI,D,PattyMurray,https://twitter.com/PattyMurray/status/733360367158493184
161238,.@CoryBooker Introduces Comprehensive Sex Ed Legislation to Protect and Empower Youth: https://t.co/4GouuBSPQK,D,SenBooker,https://twitter.com/SenBooker/status/723906798655250432
281193,Had a terrific lunch at NicoBella in downtown Providence today. I wish them the best on their expansion &amp; renovation https://t.co/W4arAM3pY2,D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/817492065944825858
196949,Happy #NationalFarmersDay to our amazing farmers &amp; producers who make #NY one of the nation's top farming states. Proud to be your champion!,D,SenGillibrand,https://twitter.com/SenGillibrand/status/786312181163831301
180279,"National #STEM day encourages students to develop their Science, Technology, Engineering, Art, and Math skills. https://t.co/QuCNvtzAbk",D,SenDonnelly,https://twitter.com/SenDonnelly/status/796074816906215424
97999,I encourage faith communities around the country to sign up now to take part in this yearäó»s #DreamSabbath äÊÍ https://t.co/lfV8Y7y3zm,D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/912690651183161344
126468,1yr since #RanaPlaza tragedy. Sending simple message to #Bangladesh gov: Consumers won't buy clothes stained w/blood of  workers.,D,SenatorMenendez,https://twitter.com/SenatorMenendez/status/459330424159105024
92485,"As a Category 4 hurricane approaches our shores, President Trump pardons Joe Arpaio and puts a presidential stamp on racial profiling.",D,SenatorCarper,https://twitter.com/SenatorCarper/status/901249770613821444
192271,"While US believes humans must make battlefield decisions, we must prepare for adversaries who use autonomous weapons https://t.co/eqJeOBKAq8",D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/888039323932569600
48968,Claire: VA's blown past deadlines...theyäó»ve shown no urgency in addressing 70 yrs of appalling mistreatment...time's running out #Veterans,D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/695318995797434368
134399,Joining the fine folks on Montana This Morning right now on @KTVQ https://t.co/DhrL1gqMjg,D,SenatorTester,https://twitter.com/SenatorTester/status/810835324901289984
